year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2003,Ball State,2199,778,1814,159,497,483,665,371,623,993,315,157,68,384,687
2003,Utah State,2197,799,1727,137,393,464,650,379,701,1080,471,168,69,401,522
2003,Fairfield,2197,748,1690,136,412,565,779,403,833,1235,399,235,167,514,622
2003,Howard,2196,780,1796,180,517,456,663,389,594,983,335,240,83,443,576
2003,Pepperdine,2195,804,1738,220,568,367,507,276,603,878,375,196,87,360,520
2003,Murray State,2194,803,1734,202,600,386,546,355,678,1032,474,208,132,388,498
2003,Valparaiso,2194,772,1653,168,496,482,738,333,695,1027,529,274,120,463,580
2003,Utah,2191,757,1679,236,620,441,620,289,716,1004,427,163,124,412,659
2003,Eastern Washington,2189,759,1601,144,409,529,720,280,681,960,469,236,83,524,662
2003,Grambling State,2188,813,1884,188,540,374,532,291,733,1024,410,164,126,484,589
2003,Iowa State,2187,814,1789,177,471,382,564,309,761,1070,371,173,170,405,580
2003,Southern Methodist,2185,750,1729,167,541,518,729,364,701,1064,387,235,149,473,562
2003,Sam Houston State,2185,751,1636,194,542,489,694,324,748,1072,486,253,171,469,578
2003,Dayton,2182,738,1638,227,633,479,670,371,666,1037,452,159,88,389,529
2003,Loyola Marymount,2182,755,1762,127,406,545,772,333,643,976,446,242,127,485,688
2003,UCLA,2181,806,1756,166,449,403,578,300,680,980,424,162,94,463,551
2003,Holy Cross,2180,759,1643,170,469,492,695,342,716,1057,488,246,139,413,577
2003,Davidson,2180,749,1607,269,645,413,531,301,737,1037,460,170,52,479,533
2003,Hawaii,2180,778,1698,172,477,452,655,326,653,979,507,210,97,449,561
2003,Iona,2174,758,1645,166,453,492,687,442,784,1226,477,238,126,441,591
2003,Eastern Kentucky,2172,795,1729,160,497,422,619,306,621,927,440,235,79,408,620
2003,Oral Roberts,2169,712,1593,215,574,530,705,313,690,1002,431,150,128,396,552
2003,Niagara,2163,756,1632,146,444,505,737,591,845,1435,413,220,94,421,507
2003,Rhode Island,2163,751,1897,174,560,487,733,411,663,1074,410,252,75,413,617
2003,Rice,2159,757,1613,182,471,463,628,278,659,937,463,244,97,469,586
2003,Northern Illinois,2158,755,1645,195,509,453,690,381,683,1063,394,236,112,519,614
2003,Wichita State,2157,740,1618,211,549,466,639,311,691,1001,444,184,59,469,551
2003,Purdue,2156,713,1634,156,465,568,761,289,670,958,353,218,85,411,599
2003,Western Michigan,2151,751,1760,181,542,468,677,380,649,1029,390,279,81,418,619
2003,Mississippi State,2151,806,1717,173,507,366,543,362,725,1087,445,268,116,475,490
2003,Southeast Missouri State,2149,786,1719,212,529,365,515,281,640,921,535,165,62,393,523
2003,TCU,2146,726,1707,198,613,496,728,338,680,1017,403,194,59,428,588
2003,St. Bonaventure,2146,758,1768,271,729,369,486,319,545,864,417,220,63,331,539
2003,Georgia State,2145,783,1714,181,535,398,566,314,608,922,393,217,143,417,495
2003,San Diego State,2145,778,1697,187,519,402,593,337,640,977,431,188,84,447,587
2003,Brown,2144,715,1548,187,512,527,708,257,638,895,421,224,104,444,513
2003,Hampton,2144,760,1674,178,554,446,675,349,666,1015,439,253,111,520,676
2003,Tennessee-Martin,2143,783,1675,211,623,367,539,277,589,865,475,260,81,413,571
2003,UCF,2142,756,1673,189,533,441,602,354,683,1036,420,242,91,457,565
2003,Iowa,2141,746,1656,146,503,503,703,328,730,1058,447,207,127,467,553
2003,Ohio,2139,722,1588,186,513,509,747,282,678,959,426,191,76,454,570
