year,team,pts,ptspg,fgm,fga,fgp,3pm,3pa,3pp,ftm,fta,ftp,orb,orbpg,drb,drbpg,reb,rebpg,ast,astpg,stl,stlpg,blk,blkpg,tov,tovpg,pf,pfpg,seed,wins,losses,winp,cwins,closses,cwinp
2008,Saint Mary's,2357.0,76.032,823.0,1784.0,0.461,246.0,683.0,0.36,465.0,699.0,0.665,363.0,11.71,762.0,24.581,1126.0,36.323,453.0,14.613,228.0,7.355,165.0,5.323,421.0,13.581,537.0,17.323,10.0,25.0,6.0,0.806,12.0,2.0,0.857
2008,Kent State,2354.0,69.235,818.0,1751.0,0.467,197.0,535.0,0.368,521.0,730.0,0.714,332.0,9.765,720.0,21.176,1052.0,30.941,476.0,14.0,290.0,8.529,133.0,3.912,491.0,14.441,639.0,18.794,9.0,28.0,6.0,0.824,13.0,3.0,0.812
2008,Oklahoma,2258.0,68.424,792.0,1791.0,0.442,209.0,600.0,0.348,465.0,683.0,0.681,350.0,10.606,778.0,23.576,1128.0,34.182,413.0,12.515,218.0,6.606,130.0,3.939,422.0,12.788,558.0,16.909,6.0,22.0,11.0,0.667,9.0,7.0,0.562
2008,Mount St. Mary's,2225.0,69.531,781.0,1746.0,0.447,192.0,523.0,0.367,471.0,678.0,0.695,292.0,9.125,731.0,22.844,1022.0,31.938,413.0,12.906,234.0,7.312,118.0,3.688,454.0,14.188,640.0,20.0,16.0,18.0,14.0,0.562,11.0,7.0,0.611
2008,Purdue,2199.0,68.719,747.0,1766.0,0.423,236.0,638.0,0.37,469.0,664.0,0.706,323.0,10.094,650.0,20.312,974.0,30.438,428.0,13.375,272.0,8.5,137.0,4.281,405.0,12.656,627.0,19.594,6.0,24.0,8.0,0.75,15.0,3.0,0.833
2008,Georgetown,2231.0,69.719,803.0,1652.0,0.486,251.0,660.0,0.38,374.0,562.0,0.665,276.0,8.625,757.0,23.656,1034.0,32.312,502.0,15.688,228.0,7.125,158.0,4.938,419.0,13.094,561.0,17.531,2.0,26.0,6.0,0.812,15.0,3.0,0.833
2008,San Diego,2232.0,65.647,816.0,1813.0,0.45,169.0,493.0,0.343,431.0,638.0,0.676,326.0,9.588,721.0,21.206,1047.0,30.794,452.0,13.294,231.0,6.794,107.0,3.147,497.0,14.618,588.0,17.294,13.0,22.0,12.0,0.647,11.0,3.0,0.786
2008,George Mason,2309.0,69.97,809.0,1733.0,0.467,203.0,577.0,0.352,488.0,693.0,0.704,308.0,9.333,770.0,23.333,1078.0,32.667,439.0,13.303,185.0,5.606,110.0,3.333,393.0,11.909,528.0,16.0,12.0,23.0,10.0,0.697,12.0,6.0,0.667
2008,Butler,2187.0,68.344,727.0,1615.0,0.45,295.0,785.0,0.376,438.0,594.0,0.737,265.0,8.281,627.0,19.594,892.0,27.875,416.0,13.0,201.0,6.281,81.0,2.531,321.0,10.031,542.0,16.938,7.0,29.0,3.0,0.906,16.0,2.0,0.889
2008,Washington State,2146.0,67.062,744.0,1556.0,0.478,204.0,535.0,0.381,454.0,619.0,0.733,221.0,6.906,648.0,20.25,870.0,27.188,438.0,13.688,200.0,6.25,92.0,2.875,323.0,10.094,490.0,15.312,4.0,24.0,8.0,0.75,11.0,7.0,0.611
2008,Georgia,2253.0,68.273,814.0,1900.0,0.428,198.0,601.0,0.329,427.0,628.0,0.68,395.0,11.97,765.0,23.182,1160.0,35.152,386.0,11.697,224.0,6.788,114.0,3.455,485.0,14.697,588.0,17.818,14.0,17.0,16.0,0.515,4.0,12.0,0.25
2008,Oral Roberts,2219.0,69.344,763.0,1720.0,0.444,214.0,582.0,0.368,479.0,715.0,0.67,331.0,10.344,734.0,22.938,1065.0,33.281,435.0,13.594,200.0,6.25,127.0,3.969,418.0,13.062,539.0,16.844,13.0,24.0,8.0,0.75,16.0,2.0,0.889
2008,USC,2210.0,69.062,799.0,1660.0,0.481,178.0,464.0,0.384,434.0,634.0,0.685,278.0,8.688,739.0,23.094,1016.0,31.75,397.0,12.406,182.0,5.688,141.0,4.406,466.0,14.562,504.0,15.75,6.0,20.0,12.0,0.625,11.0,7.0,0.611
2008,Coppin State,2152.0,59.778,750.0,1891.0,0.397,143.0,453.0,0.316,509.0,708.0,0.719,359.0,9.972,672.0,18.667,1031.0,28.639,339.0,9.417,260.0,7.222,72.0,2.0,520.0,14.444,671.0,18.639,16.0,16.0,20.0,0.444,7.0,9.0,0.438
2008,Winthrop,2165.0,65.606,779.0,1763.0,0.442,211.0,567.0,0.372,396.0,665.0,0.595,357.0,10.818,748.0,22.667,1105.0,33.485,428.0,12.97,280.0,8.485,121.0,3.667,424.0,12.848,579.0,17.545,13.0,22.0,11.0,0.667,10.0,4.0,0.714
2008,American University,2083.0,65.094,677.0,1529.0,0.443,251.0,613.0,0.409,478.0,643.0,0.743,258.0,8.062,683.0,21.344,941.0,29.406,381.0,11.906,147.0,4.594,84.0,2.625,425.0,13.281,561.0,17.531,15.0,21.0,11.0,0.656,10.0,4.0,0.714
2008,Cornell,2083.0,77.148,740.0,1503.0,0.492,220.0,532.0,0.414,383.0,502.0,0.763,226.0,8.37,635.0,23.519,861.0,31.889,420.0,15.556,163.0,6.037,85.0,3.148,367.0,13.593,493.0,18.259,14.0,22.0,5.0,0.815,14.0,0.0,1.0
2008,Kentucky,2058.0,68.6,712.0,1519.0,0.469,174.0,473.0,0.368,460.0,627.0,0.734,273.0,9.1,697.0,23.233,971.0,32.367,382.0,12.733,202.0,6.733,144.0,4.8,467.0,15.567,563.0,18.767,11.0,18.0,12.0,0.6,12.0,4.0,0.75
2008,Mississippi Valley State,2007.0,62.719,685.0,1689.0,0.406,146.0,422.0,0.346,491.0,721.0,0.681,345.0,10.781,653.0,20.406,998.0,31.188,372.0,11.625,199.0,6.219,85.0,2.656,445.0,13.906,573.0,17.906,16.0,17.0,15.0,0.531,12.0,6.0,0.667
2009,North Carolina,2886.0,90.188,1020.0,2124.0,0.48,221.0,588.0,0.376,625.0,821.0,0.761,433.0,13.531,831.0,25.969,1263.0,39.469,590.0,18.438,271.0,8.469,171.0,5.344,409.0,12.781,509.0,15.906,1.0,28.0,4.0,0.875,13.0,3.0,0.812
2009,Missouri,2758.0,81.118,1000.0,2120.0,0.472,240.0,671.0,0.358,518.0,775.0,0.668,408.0,12.0,778.0,22.882,1185.0,34.853,628.0,18.471,359.0,10.559,131.0,3.853,413.0,12.147,676.0,19.882,3.0,29.0,5.0,0.853,12.0,4.0,0.75
2009,Syracuse,2838.0,81.086,1032.0,2115.0,0.488,238.0,683.0,0.348,536.0,839.0,0.639,414.0,11.829,882.0,25.2,1296.0,37.029,642.0,18.343,279.0,7.971,181.0,5.171,527.0,15.057,543.0,15.514,3.0,26.0,9.0,0.743,11.0,7.0,0.611
2009,Villanova,2526.0,76.545,857.0,1877.0,0.457,218.0,593.0,0.368,594.0,801.0,0.742,362.0,10.97,765.0,23.182,1128.0,34.182,490.0,14.848,263.0,7.97,106.0,3.212,433.0,13.121,626.0,18.97,3.0,28.0,5.0,0.848,13.0,5.0,0.722
2009,Duke,2653.0,78.029,904.0,2016.0,0.448,246.0,705.0,0.349,599.0,828.0,0.723,427.0,12.559,748.0,22.0,1175.0,34.559,455.0,13.382,289.0,8.5,139.0,4.088,413.0,12.147,613.0,18.029,2.0,27.0,7.0,0.794,11.0,5.0,0.688
2009,Oklahoma,2534.0,79.188,872.0,1785.0,0.489,221.0,618.0,0.358,569.0,836.0,0.681,355.0,11.094,828.0,25.875,1183.0,36.969,460.0,14.375,222.0,6.938,143.0,4.469,433.0,13.531,557.0,17.406,2.0,27.0,5.0,0.844,13.0,3.0,0.812
2009,Oklahoma State,2677.0,81.121,892.0,1952.0,0.457,308.0,802.0,0.384,585.0,787.0,0.743,302.0,9.152,813.0,24.636,1116.0,33.818,415.0,12.576,253.0,7.667,81.0,2.455,405.0,12.273,704.0,21.333,8.0,22.0,11.0,0.667,9.0,7.0,0.562
2009,Connecticut,2397.0,77.323,849.0,1806.0,0.47,147.0,424.0,0.347,552.0,815.0,0.677,407.0,13.129,853.0,27.516,1260.0,40.645,477.0,15.387,180.0,5.806,248.0,8.0,391.0,12.613,400.0,12.903,1.0,26.0,5.0,0.839,15.0,3.0,0.833
2009,Pittsburgh,2495.0,77.969,941.0,1945.0,0.484,198.0,560.0,0.354,415.0,616.0,0.674,427.0,13.344,764.0,23.875,1191.0,37.219,576.0,18.0,226.0,7.062,125.0,3.906,378.0,11.812,524.0,16.375,1.0,27.0,5.0,0.844,15.0,3.0,0.833
2009,Memphis,2518.0,74.059,884.0,1995.0,0.443,198.0,619.0,0.32,552.0,793.0,0.696,415.0,12.206,840.0,24.706,1256.0,36.941,470.0,13.824,300.0,8.824,210.0,6.176,418.0,12.294,594.0,17.471,2.0,30.0,4.0,0.882,16.0,0.0,1.0
2009,Washington,2605.0,78.939,922.0,2007.0,0.459,140.0,412.0,0.34,621.0,889.0,0.699,452.0,13.697,817.0,24.758,1270.0,38.485,432.0,13.091,250.0,7.576,93.0,2.818,489.0,14.818,642.0,19.455,4.0,24.0,9.0,0.727,14.0,4.0,0.778
2009,Louisville,2440.0,73.939,884.0,1961.0,0.451,266.0,738.0,0.36,406.0,631.0,0.643,383.0,11.606,811.0,24.576,1195.0,36.212,547.0,16.576,306.0,9.273,204.0,6.182,448.0,13.576,566.0,17.152,1.0,27.0,6.0,0.818,16.0,2.0,0.889
2009,Marquette,2602.0,78.848,874.0,1916.0,0.456,233.0,667.0,0.349,621.0,862.0,0.72,361.0,10.939,745.0,22.576,1105.0,33.485,511.0,15.485,267.0,8.091,98.0,2.97,380.0,11.515,589.0,17.848,6.0,24.0,9.0,0.727,12.0,6.0,0.667
2009,Michigan State,2301.0,71.906,812.0,1785.0,0.455,165.0,468.0,0.353,512.0,746.0,0.686,402.0,12.562,760.0,23.75,1163.0,36.344,509.0,15.906,205.0,6.406,91.0,2.844,442.0,13.812,609.0,19.031,2.0,28.0,4.0,0.875,15.0,3.0,0.833
2009,Siena,2563.0,77.667,954.0,2016.0,0.473,171.0,510.0,0.335,484.0,731.0,0.662,360.0,10.909,743.0,22.515,1104.0,33.455,504.0,15.273,292.0,8.848,155.0,4.697,429.0,13.0,487.0,14.758,9.0,27.0,6.0,0.818,16.0,2.0,0.889
2009,Gonzaga,2447.0,78.935,887.0,1820.0,0.487,230.0,584.0,0.394,443.0,623.0,0.711,299.0,9.645,810.0,26.129,1110.0,35.806,469.0,15.129,231.0,7.452,160.0,5.161,346.0,11.161,501.0,16.161,4.0,26.0,5.0,0.839,14.0,0.0,1.0
2009,Mississippi State,2619.0,74.829,870.0,1998.0,0.435,291.0,801.0,0.363,588.0,828.0,0.71,361.0,10.314,910.0,26.0,1271.0,36.314,442.0,12.629,245.0,7.0,263.0,7.514,496.0,14.171,582.0,16.629,13.0,23.0,12.0,0.657,9.0,7.0,0.562
2009,Kansas,2468.0,77.125,866.0,1809.0,0.479,207.0,545.0,0.38,529.0,727.0,0.728,350.0,10.938,815.0,25.469,1165.0,36.406,518.0,16.188,221.0,6.906,137.0,4.281,466.0,14.562,617.0,19.281,3.0,25.0,7.0,0.781,14.0,2.0,0.875
2009,Tennessee,2590.0,78.485,933.0,2049.0,0.455,218.0,695.0,0.314,506.0,751.0,0.674,431.0,13.061,791.0,23.97,1222.0,37.03,538.0,16.303,221.0,6.697,123.0,3.727,435.0,13.182,627.0,19.0,9.0,21.0,12.0,0.636,10.0,6.0,0.625
2009,North Dakota State,2585.0,80.781,917.0,1873.0,0.49,228.0,554.0,0.412,523.0,709.0,0.738,313.0,9.781,751.0,23.469,1064.0,33.25,477.0,14.906,227.0,7.094,104.0,3.25,358.0,11.188,517.0,16.156,14.0,26.0,6.0,0.812,16.0,2.0,0.889
2009,Chattanooga,2610.0,76.765,860.0,1938.0,0.444,284.0,796.0,0.357,606.0,925.0,0.655,391.0,11.5,855.0,25.147,1247.0,36.676,467.0,13.735,213.0,6.265,77.0,2.265,530.0,15.588,621.0,18.265,16.0,18.0,16.0,0.529,11.0,9.0,0.55
2009,East Tennessee State,2595.0,78.636,921.0,1970.0,0.468,191.0,569.0,0.336,562.0,786.0,0.715,343.0,10.394,818.0,24.788,1162.0,35.212,417.0,12.636,281.0,8.515,128.0,3.879,460.0,13.939,604.0,18.303,16.0,22.0,11.0,0.667,14.0,6.0,0.7
2009,UCLA,2508.0,76.0,926.0,1873.0,0.494,247.0,621.0,0.398,409.0,568.0,0.72,335.0,10.152,674.0,20.424,1009.0,30.576,517.0,15.667,267.0,8.091,108.0,3.273,389.0,11.788,555.0,16.818,6.0,25.0,8.0,0.758,13.0,5.0,0.722
2009,LSU,2472.0,74.909,881.0,1974.0,0.446,198.0,536.0,0.369,512.0,713.0,0.718,404.0,12.242,824.0,24.97,1228.0,37.212,503.0,15.242,251.0,7.606,200.0,6.061,395.0,11.97,571.0,17.303,8.0,26.0,7.0,0.788,13.0,3.0,0.812
2009,Purdue,2358.0,69.353,844.0,1890.0,0.447,228.0,650.0,0.351,442.0,631.0,0.7,295.0,8.676,788.0,23.176,1084.0,31.882,514.0,15.118,246.0,7.235,164.0,4.824,394.0,11.588,590.0,17.353,5.0,26.0,8.0,0.765,11.0,7.0,0.611
2009,Brigham Young,2478.0,77.438,886.0,1820.0,0.487,231.0,608.0,0.38,475.0,651.0,0.73,263.0,8.219,828.0,25.875,1092.0,34.125,522.0,16.312,230.0,7.188,118.0,3.688,365.0,11.406,587.0,18.344,8.0,24.0,8.0,0.75,12.0,4.0,0.75
2009,Utah State,2477.0,72.853,877.0,1760.0,0.498,215.0,540.0,0.398,508.0,687.0,0.739,336.0,9.882,784.0,23.059,1121.0,32.971,555.0,16.324,166.0,4.882,85.0,2.5,376.0,11.059,518.0,15.235,11.0,30.0,4.0,0.882,14.0,2.0,0.875
2009,Texas,2387.0,72.333,865.0,1956.0,0.442,152.0,474.0,0.321,505.0,753.0,0.671,425.0,12.879,782.0,23.697,1207.0,36.576,428.0,12.97,206.0,6.242,183.0,5.545,409.0,12.394,633.0,19.182,7.0,22.0,11.0,0.667,9.0,7.0,0.562
2009,Arizona,2310.0,72.188,821.0,1730.0,0.475,198.0,501.0,0.395,470.0,640.0,0.734,319.0,9.969,697.0,21.781,1017.0,31.781,462.0,14.438,191.0,5.969,98.0,3.062,400.0,12.5,500.0,15.625,12.0,20.0,12.0,0.625,9.0,9.0,0.5
2009,Boston College,2473.0,74.939,867.0,1945.0,0.446,211.0,626.0,0.337,528.0,719.0,0.734,429.0,13.0,718.0,21.758,1147.0,34.758,490.0,14.848,203.0,6.152,144.0,4.364,433.0,13.121,593.0,17.97,7.0,21.0,12.0,0.636,9.0,7.0,0.562
2009,Robert Morris,2461.0,72.382,875.0,1840.0,0.476,229.0,572.0,0.4,482.0,681.0,0.708,309.0,9.088,770.0,22.647,1079.0,31.735,533.0,15.676,297.0,8.735,119.0,3.5,532.0,15.647,693.0,20.382,15.0,24.0,10.0,0.706,15.0,3.0,0.833
2009,West Virginia,2461.0,72.382,868.0,2018.0,0.43,226.0,683.0,0.331,499.0,717.0,0.696,462.0,13.588,750.0,22.059,1212.0,35.647,520.0,15.294,231.0,6.794,155.0,4.559,403.0,11.853,639.0,18.794,6.0,22.0,12.0,0.647,10.0,8.0,0.556
2009,Morehead State,2401.0,70.618,832.0,1887.0,0.441,181.0,541.0,0.335,556.0,774.0,0.718,435.0,12.794,822.0,24.176,1257.0,36.971,442.0,13.0,225.0,6.618,138.0,4.059,517.0,15.206,629.0,18.5,16.0,20.0,14.0,0.588,12.0,6.0,0.667
2009,Maryland,2358.0,71.455,866.0,2054.0,0.422,190.0,574.0,0.331,436.0,568.0,0.768,384.0,11.636,722.0,21.879,1106.0,33.515,484.0,14.667,255.0,7.727,141.0,4.273,406.0,12.303,547.0,16.576,10.0,21.0,12.0,0.636,7.0,9.0,0.438
2009,Wake Forest,2441.0,81.367,880.0,1799.0,0.489,121.0,381.0,0.318,560.0,787.0,0.712,350.0,11.667,817.0,27.233,1168.0,38.933,395.0,13.167,254.0,8.467,163.0,5.433,468.0,15.6,563.0,18.767,4.0,23.0,7.0,0.767,11.0,5.0,0.688
2009,Xavier,2316.0,72.375,779.0,1682.0,0.463,220.0,551.0,0.399,538.0,797.0,0.675,352.0,11.0,823.0,25.719,1176.0,36.75,431.0,13.469,172.0,5.375,164.0,5.125,472.0,14.75,596.0,18.625,4.0,25.0,7.0,0.781,12.0,4.0,0.75
2009,Clemson,2448.0,78.968,891.0,1906.0,0.467,251.0,662.0,0.379,415.0,607.0,0.684,400.0,12.903,680.0,21.935,1079.0,34.806,464.0,14.968,290.0,9.355,180.0,5.806,438.0,14.129,556.0,17.935,7.0,22.0,9.0,0.71,9.0,7.0,0.562
2009,Radford,2433.0,76.031,862.0,1837.0,0.469,158.0,446.0,0.354,551.0,811.0,0.679,374.0,11.688,873.0,27.281,1247.0,38.969,457.0,14.281,216.0,6.75,148.0,4.625,515.0,16.094,590.0,18.438,16.0,21.0,11.0,0.656,15.0,3.0,0.833
2009,California,2401.0,75.031,867.0,1789.0,0.485,203.0,468.0,0.434,464.0,614.0,0.756,293.0,9.156,728.0,22.75,1020.0,31.875,497.0,15.531,157.0,4.906,64.0,2.0,382.0,11.938,538.0,16.812,7.0,21.0,11.0,0.656,11.0,7.0,0.611
2009,Cleveland State,2314.0,66.114,829.0,1919.0,0.432,171.0,540.0,0.317,485.0,693.0,0.7,368.0,10.514,750.0,21.429,1119.0,31.971,493.0,14.086,304.0,8.686,116.0,3.314,433.0,12.371,644.0,18.4,13.0,26.0,9.0,0.743,12.0,6.0,0.667
2009,Western Kentucky,2297.0,71.781,812.0,1811.0,0.448,245.0,670.0,0.366,428.0,611.0,0.7,389.0,12.156,741.0,23.156,1130.0,35.312,429.0,13.406,183.0,5.719,104.0,3.25,419.0,13.094,555.0,17.344,12.0,25.0,7.0,0.781,15.0,3.0,0.833
2009,Texas A&M,2295.0,71.719,766.0,1716.0,0.446,193.0,528.0,0.366,570.0,820.0,0.695,368.0,11.5,750.0,23.438,1119.0,34.969,390.0,12.188,159.0,4.969,124.0,3.875,406.0,12.688,548.0,17.125,9.0,24.0,8.0,0.75,9.0,7.0,0.562
2009,VCU,2376.0,72.0,846.0,1829.0,0.463,216.0,586.0,0.369,468.0,664.0,0.705,314.0,9.515,723.0,21.909,1037.0,31.424,455.0,13.788,252.0,7.636,151.0,4.576,411.0,12.455,637.0,19.303,11.0,24.0,9.0,0.727,14.0,4.0,0.778
2009,Arizona State,2295.0,69.545,785.0,1629.0,0.482,267.0,727.0,0.367,458.0,619.0,0.74,261.0,7.909,720.0,21.818,980.0,29.697,516.0,15.636,194.0,5.879,69.0,2.091,376.0,11.394,525.0,15.909,6.0,24.0,9.0,0.727,11.0,7.0,0.611
2009,Utah,2350.0,71.212,792.0,1663.0,0.476,234.0,623.0,0.376,532.0,680.0,0.782,245.0,7.424,849.0,25.727,1094.0,33.152,442.0,13.394,164.0,4.97,163.0,4.939,443.0,13.424,609.0,18.455,5.0,23.0,10.0,0.697,12.0,4.0,0.75
2009,Portland State,2362.0,73.812,841.0,1854.0,0.454,309.0,815.0,0.379,371.0,541.0,0.686,356.0,11.125,659.0,20.594,1015.0,31.719,491.0,15.344,239.0,7.469,91.0,2.844,435.0,13.594,535.0,16.719,13.0,23.0,9.0,0.719,11.0,5.0,0.688
2009,Akron,2339.0,66.829,802.0,1912.0,0.419,248.0,753.0,0.329,487.0,687.0,0.709,357.0,10.2,713.0,20.371,1069.0,30.543,431.0,12.314,270.0,7.714,79.0,2.257,478.0,13.657,722.0,20.629,13.0,23.0,12.0,0.657,10.0,6.0,0.625
2009,USC,2256.0,68.364,822.0,1735.0,0.474,124.0,377.0,0.329,488.0,733.0,0.666,349.0,10.576,748.0,22.667,1096.0,33.212,409.0,12.394,207.0,6.273,154.0,4.667,460.0,13.939,541.0,16.394,10.0,22.0,11.0,0.667,9.0,9.0,0.5
2009,Florida State,2333.0,68.618,800.0,1840.0,0.435,212.0,618.0,0.343,521.0,721.0,0.723,350.0,10.294,785.0,23.088,1135.0,33.382,417.0,12.265,278.0,8.176,198.0,5.824,530.0,15.588,640.0,18.824,5.0,24.0,10.0,0.706,10.0,6.0,0.625
2009,Michigan,2216.0,67.152,770.0,1803.0,0.427,285.0,859.0,0.332,391.0,518.0,0.755,284.0,8.606,667.0,20.212,950.0,28.788,514.0,15.576,213.0,6.455,88.0,2.667,362.0,10.97,499.0,15.121,10.0,21.0,12.0,0.636,9.0,9.0,0.5
2009,Dayton,2228.0,67.515,790.0,1846.0,0.428,182.0,550.0,0.331,466.0,721.0,0.646,417.0,12.636,761.0,23.061,1178.0,35.697,464.0,14.061,209.0,6.333,116.0,3.515,446.0,13.515,627.0,19.0,11.0,27.0,6.0,0.818,11.0,5.0,0.688
2009,Morgan State,2279.0,67.029,835.0,1971.0,0.424,175.0,514.0,0.34,434.0,668.0,0.65,440.0,12.941,770.0,22.647,1211.0,35.618,384.0,11.294,223.0,6.559,109.0,3.206,443.0,13.029,646.0,19.0,15.0,23.0,11.0,0.676,13.0,3.0,0.812
2009,Temple,2276.0,68.97,827.0,1863.0,0.444,252.0,688.0,0.366,370.0,530.0,0.698,338.0,10.242,804.0,24.364,1142.0,34.606,514.0,15.576,184.0,5.576,137.0,4.152,408.0,12.364,566.0,17.152,11.0,22.0,11.0,0.667,11.0,5.0,0.688
2009,Northern Iowa,2234.0,67.697,746.0,1638.0,0.455,210.0,606.0,0.347,532.0,707.0,0.752,253.0,7.667,769.0,23.303,1021.0,30.939,403.0,12.212,140.0,4.242,80.0,2.424,379.0,11.485,598.0,18.121,12.0,23.0,10.0,0.697,14.0,4.0,0.778
2009,Cal State Northridge,2212.0,73.733,797.0,1754.0,0.454,208.0,591.0,0.352,410.0,591.0,0.694,366.0,12.2,695.0,23.167,1062.0,35.4,420.0,14.0,268.0,8.933,81.0,2.7,529.0,17.633,665.0,22.167,15.0,17.0,13.0,0.567,11.0,5.0,0.688
2009,Cornell,2222.0,74.067,798.0,1672.0,0.477,235.0,566.0,0.415,391.0,533.0,0.734,271.0,9.033,716.0,23.867,986.0,32.867,471.0,15.7,202.0,6.733,121.0,4.033,386.0,12.867,541.0,18.033,14.0,21.0,9.0,0.7,11.0,3.0,0.786
2009,Binghamton,2177.0,70.226,751.0,1713.0,0.438,185.0,560.0,0.33,490.0,728.0,0.673,315.0,10.161,689.0,22.226,1003.0,32.355,374.0,12.065,218.0,7.032,130.0,4.194,404.0,13.032,631.0,20.355,15.0,23.0,8.0,0.742,13.0,3.0,0.812
2009,Ohio State,2134.0,66.688,754.0,1558.0,0.484,209.0,551.0,0.379,417.0,596.0,0.7,232.0,7.25,687.0,21.469,919.0,28.719,425.0,13.281,189.0,5.906,168.0,5.25,412.0,12.875,479.0,14.969,8.0,21.0,11.0,0.656,10.0,8.0,0.556
2009,Alabama State,2162.0,69.742,799.0,1700.0,0.47,180.0,536.0,0.336,384.0,603.0,0.637,319.0,10.29,739.0,23.839,1058.0,34.129,441.0,14.226,177.0,5.71,146.0,4.71,401.0,12.935,541.0,17.452,16.0,21.0,10.0,0.677,16.0,2.0,0.889
2009,Illinois,2132.0,64.606,828.0,1802.0,0.459,183.0,519.0,0.353,293.0,412.0,0.711,277.0,8.394,739.0,22.394,1017.0,30.818,581.0,17.606,190.0,5.758,119.0,3.606,394.0,11.939,497.0,15.061,5.0,23.0,10.0,0.697,11.0,7.0,0.611
2009,Minnesota,2127.0,66.469,760.0,1718.0,0.442,184.0,562.0,0.327,423.0,592.0,0.715,335.0,10.469,673.0,21.031,1009.0,31.531,454.0,14.188,268.0,8.375,199.0,6.219,447.0,13.969,568.0,17.75,10.0,22.0,10.0,0.688,9.0,9.0,0.5
2009,Butler,2097.0,67.645,683.0,1557.0,0.439,249.0,708.0,0.352,482.0,666.0,0.724,291.0,9.387,705.0,22.742,997.0,32.161,405.0,13.065,190.0,6.129,101.0,3.258,383.0,12.355,547.0,17.645,9.0,26.0,5.0,0.839,15.0,3.0,0.833
2009,Wisconsin,1996.0,64.387,697.0,1576.0,0.442,201.0,545.0,0.369,401.0,554.0,0.724,276.0,8.903,624.0,20.129,901.0,29.065,378.0,12.194,154.0,4.968,82.0,2.645,299.0,9.645,490.0,15.806,12.0,20.0,11.0,0.645,10.0,8.0,0.556
2009,Stephen F. Austin,2055.0,66.29,768.0,1722.0,0.446,175.0,540.0,0.324,344.0,529.0,0.65,272.0,8.774,747.0,24.097,1019.0,32.871,411.0,13.258,190.0,6.129,99.0,3.194,369.0,11.903,571.0,18.419,14.0,24.0,7.0,0.774,13.0,3.0,0.812
2009,American University,1998.0,64.452,724.0,1552.0,0.466,220.0,584.0,0.377,330.0,509.0,0.648,270.0,8.71,693.0,22.355,962.0,31.032,405.0,13.065,168.0,5.419,78.0,2.516,398.0,12.839,556.0,17.935,14.0,24.0,7.0,0.774,13.0,1.0,0.929
2010,Duke,2651.0,77.971,901.0,2047.0,0.44,257.0,672.0,0.382,592.0,776.0,0.763,446.0,13.118,789.0,23.206,1235.0,36.324,474.0,13.941,234.0,6.882,143.0,4.206,366.0,10.765,629.0,18.5,1.0,29.0,5.0,0.853,13.0,3.0,0.812
2010,Kentucky,2694.0,79.235,952.0,1988.0,0.479,203.0,595.0,0.341,587.0,864.0,0.679,443.0,13.029,879.0,25.853,1323.0,38.912,500.0,14.706,247.0,7.265,246.0,7.235,488.0,14.353,552.0,16.235,1.0,31.0,3.0,0.912,14.0,2.0,0.875
2010,Brigham Young,2821.0,82.971,972.0,2002.0,0.486,277.0,661.0,0.419,600.0,763.0,0.786,297.0,8.735,876.0,25.765,1174.0,34.529,544.0,16.0,288.0,8.471,122.0,3.588,388.0,11.412,580.0,17.059,7.0,29.0,5.0,0.853,13.0,3.0,0.812
2010,Kansas State,2626.0,79.576,868.0,1930.0,0.45,222.0,624.0,0.356,668.0,1005.0,0.665,439.0,13.303,751.0,22.758,1190.0,36.061,488.0,14.788,242.0,7.333,157.0,4.758,469.0,14.212,736.0,22.303,2.0,25.0,8.0,0.758,11.0,5.0,0.688
2010,Kansas,2780.0,81.765,971.0,1988.0,0.488,247.0,604.0,0.409,591.0,843.0,0.701,405.0,11.912,908.0,26.706,1314.0,38.647,583.0,17.147,286.0,8.412,218.0,6.412,437.0,12.853,619.0,18.206,1.0,31.0,3.0,0.912,15.0,1.0,0.938
2010,Washington,2633.0,79.788,920.0,2035.0,0.452,171.0,526.0,0.325,622.0,855.0,0.727,403.0,12.212,782.0,23.697,1185.0,35.909,462.0,14.0,240.0,7.273,130.0,3.939,417.0,12.636,711.0,21.545,11.0,26.0,7.0,0.788,11.0,7.0,0.611
2010,Syracuse,2607.0,81.469,962.0,1865.0,0.516,215.0,558.0,0.385,468.0,697.0,0.671,357.0,11.156,791.0,24.719,1148.0,35.875,620.0,19.375,320.0,10.0,210.0,6.562,481.0,15.031,467.0,14.594,1.0,27.0,5.0,0.844,15.0,3.0,0.833
2010,Morgan State,2763.0,76.75,942.0,2178.0,0.433,202.0,598.0,0.338,677.0,963.0,0.703,504.0,14.0,856.0,23.778,1360.0,37.778,458.0,12.722,237.0,6.583,145.0,4.028,482.0,13.389,759.0,21.083,15.0,27.0,9.0,0.75,15.0,1.0,0.938
2010,Xavier,2561.0,80.031,883.0,1893.0,0.466,223.0,600.0,0.372,572.0,802.0,0.713,350.0,10.938,862.0,26.938,1212.0,37.875,458.0,14.312,217.0,6.781,122.0,3.812,418.0,13.062,600.0,18.75,6.0,25.0,7.0,0.781,14.0,2.0,0.875
